label,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
1_lie_on,0.21007663011550903,-0.23764795064926147,-0.260885626077652,0.21517330408096313,-0.25712454319000244,-0.23980528116226196,0.21981704235076904,-0.2555529773235321,-0.23973682522773743,0.22447115182876587,-0.2536681741476059,-0.23976100981235504,0.1989305019378662,-0.26109103858470917,-0.24767360091209412,0.18921244144439697,-0.2625541239976883,-0.24762599170207977,0.17849457263946533,-0.2626287043094635,-0.24744747579097748,0.2266848087310791,-0.2385871410369873,-0.09999102354049683,0.15519869327545166,-0.24944773316383362,-0.1361178755760193,0.21663528680801392,-0.20833662152290344,-0.20478837192058563,0.19483262300491333,-0.21268415451049805,-0.2147461324930191,0.23490166664123535,-0.14114868640899658,-0.0034564987290650606,0.11618953943252563,-0.17996084690093994,-0.030491990968585014,0.2551344633102417,-0.03672751784324646,0.1157277300953865,0.061409711837768555,-0.10148781538009644,0.05729154124855995,0.26135194301605225,0.060107290744781494,0.03476680815219879,0.013605833053588867,-0.035828977823257446,-0.02860892005264759,0.2705209255218506,0.09979128837585449,0.014420474879443645,-0.008656620979309082,-0.005856722593307495,-0.05670251324772835,0.25681549310684204,0.093455970287323,-0.028057074174284935,-0.0009146928787231445,-0.002676248550415039,-0.10127948969602585,0.2504225969314575,0.07653367519378662,0.01605621539056301,0.009205818176269531,-0.011666208505630493,-0.049307964742183685,0.15899401903152466,0.08540326356887817,-0.0044486382976174355,0.07853257656097412,0.04501837491989136,0.0047640688717365265,0.17606842517852783,0.21168243885040283,-0.36494022607803345,-0.007849544286727905,0.10366243124008179,-0.3300364315509796,0.05957841873168945,0.28943878412246704,-0.08221430331468582,-0.005886256694793701,0.28503042459487915,-0.09515705704689026,0.04011422395706177,0.28400105237960815,-0.058082062751054764,0.010226786136627197,0.2984585762023926,-0.07727307081222534,0.008661329746246338,0.36873263120651245,-0.16811010241508484,-0.023490846157073975,0.3864741325378418,-0.1944086104631424
1_lie_on,0.007859110832214355,-0.32352958619594574,-0.25676587224006653,0.0223236083984375,-0.34926971793174744,-0.23466022312641144,0.0308382511138916,-0.34641945362091064,-0.23461101949214935,0.03849273920059204,-0.3436003625392914,-0.23460835218429565,-0.005490928888320923,-0.35212668776512146,-0.22976091504096985,-0.013639718294143677,-0.3496619164943695,-0.22976292669773102,-0.020772546529769897,-0.34603580832481384,-0.22967210412025452,0.05656689405441284,-0.3174843490123749,-0.1102195531129837,-0.03227308392524719,-0.31599095463752747,-0.08294235169887543,0.024239718914031982,-0.28586868941783905,-0.2101658582687378,-0.005247265100479126,-0.28756844997406006,-0.20140473544597626,0.08070206642150879,-0.21238380670547485,-0.016222722828388214,-0.05359780788421631,-0.2033463716506958,-0.02359079010784626,0.1456471085548401,-0.16604843735694885,0.03939521312713623,-0.1137743890285492,-0.12896540760993958,0.019002201035618782,0.21903729438781738,-0.19305649399757385,-0.0033466701861470938,-0.19288063049316406,-0.10500359535217285,-0.04094159975647926,0.24797606468200684,-0.19653892517089844,-0.007182587869465351,-0.2209143042564392,-0.09978461265563965,-0.05670338124036789,0.24266761541366577,-0.20216742157936096,-0.04500875249505043,-0.21786171197891235,-0.10829907655715942,-0.1002201959490776,0.23080861568450928,-0.20087569952011108,-0.024785351008176804,-0.20697274804115295,-0.10778799653053284,-0.06420344114303589,0.054089367389678955,0.09892898797988892,0.0005212717223912477,-0.02582418918609619,0.10347485542297363,-0.00013268482871353626,0.08630508184432983,0.23907989263534546,-0.34358420968055725,-0.05710911750793457,0.2591119408607483,-0.28646138310432434,0.028320670127868652,0.35736387968063354,0.05076036974787712,-0.030574113130569458,0.41446661949157715,0.03270529955625534,0.010803461074829102,0.3677229881286621,0.08260288089513779,-0.018532007932662964,0.43002015352249146,0.054545339196920395,0.03346973657608032,0.4424687623977661,-0.035662729293107986,-0.04651197791099548,0.4952377676963806,-0.08942128717899323
1_lie_on,-0.1737581193447113,0.04149758815765381,-0.5553315877914429,-0.20045679807662964,0.017612814903259277,-0.536229133605957,-0.2029750645160675,-0.00035202503204345703,-0.536119818687439,-0.20546424388885498,-0.016851961612701416,-0.5360645651817322,-0.19824907183647156,0.08186286687850952,-0.5406578183174133,-0.19839930534362793,0.09927529096603394,-0.5405738353729248,-0.19848337769508362,0.11257064342498779,-0.5403175950050354,-0.20557907223701477,-0.044305384159088135,-0.3528823256492615,-0.19446244835853577,0.14326858520507812,-0.37639713287353516,-0.14704570174217224,-0.00011691451072692871,-0.48137274384498596,-0.1446302831172943,0.06452769041061401,-0.4877341687679291,-0.12733429670333862,-0.09187981486320496,-0.20394177734851837,-0.10809645056724548,0.16526931524276733,-0.27898430824279785,-0.07395058870315552,-0.20200568437576294,-0.43976977467536926,-0.05392491817474365,0.26244211196899414,-0.4566432535648346,-0.07175451517105103,-0.20428144931793213,-0.8661546111106873,-0.008619308471679688,0.34158188104629517,-0.8044366240501404,-0.06811299920082092,-0.17560440301895142,-0.9419147968292236,0.020769834518432617,0.37059903144836426,-0.8734859824180603,-0.0903746485710144,-0.16364219784736633,-0.9336975812911987,0.019789040088653564,0.33349812030792236,-0.8964946269989014,-0.09111887216567993,-0.16362455487251282,-0.871483325958252,0.010991215705871582,0.31542229652404785,-0.8232097625732422,0.0824042558670044,-0.08946266770362854,0.058173902332782745,0.12306106090545654,0.05704134702682495,-0.05777307227253914,0.10406631231307983,-0.27290356159210205,-0.11298168450593948,0.27103227376937866,-0.014357030391693115,-0.2112995684146881,0.21170926094055176,-0.1522221565246582,0.29103806614875793,0.37447160482406616,-0.11629915237426758,0.10564646124839783,0.22911852598190308,-0.10881978273391724,0.3247435986995697,0.3753955364227295,-0.1341363787651062,0.12840525805950165,0.2895289659500122,-0.21794438362121582,0.26782742142677307,0.44745171070098877,-0.16103729605674744,-0.00304599292576313
1_lie_on,0.12435132265090942,-0.10918238759040833,-0.20344550907611847,0.13575530052185059,-0.12735804915428162,-0.14998526871204376,0.14494848251342773,-0.1250537931919098,-0.15003719925880432,0.15363675355911255,-0.12287935614585876,-0.1501775085926056,0.10376250743865967,-0.13439777493476868,-0.17113815248012543,0.08631974458694458,-0.13748496770858765,-0.1710100769996643,0.0651010274887085,-0.14091023802757263,-0.17067950963974,0.14211517572402954,-0.11156627535820007,0.09944146871566772,0.004648804664611816,-0.13762778043746948,0.0014428497524932027,0.12965017557144165,-0.08107993006706238,-0.11334284394979477,0.0905383825302124,-0.08854633569717407,-0.13971836864948273,0.13463127613067627,-0.02016913890838623,0.11304109543561935,-0.11374515295028687,-0.08533802628517151,0.07628913968801498,0.22607898712158203,0.05290037393569946,-0.10710280388593674,-0.262981116771698,-0.061642855405807495,-0.11921500414609909,0.3597906231880188,0.0909276008605957,-0.6039490103721619,-0.3765643239021301,-0.10998103022575378,-0.593401312828064,0.41887080669403076,0.10144668817520142,-0.7001081705093384,-0.41681501269340515,-0.12857353687286377,-0.6789166331291199,0.41551971435546875,0.09025537967681885,-0.7473430037498474,-0.4089801013469696,-0.1370265781879425,-0.7372892498970032,0.3938777446746826,0.08673369884490967,-0.6441502571105957,-0.3958194851875305,-0.1309744119644165,-0.6368136405944824,-0.06361451745033264,0.1698518991470337,0.0023873283062130213,-0.21626830101013184,0.11682271957397461,-0.0010239016264677048,-0.0859001874923706,0.22915226221084595,-0.6913821697235107,-0.3097088783979416,0.14481711387634277,-0.5980141758918762,-0.30886566638946533,0.30592334270477295,-0.37442123889923096,-0.3265879601240158,0.2793794274330139,-0.3654440939426422,-0.34311890602111816,0.30843400955200195,-0.3463931381702423,-0.33226311206817627,0.29901444911956787,-0.34606850147247314,-0.3806365951895714,0.36774736642837524,-0.5013841986656189,-0.3444652557373047,0.34333664178848267,-0.547636866569519
1_lie_on,-0.024049371480941772,-0.16918602585792542,-0.38842886686325073,0.009905099868774414,-0.1692943274974823,-0.33127570152282715,0.027462780475616455,-0.16248935461044312,-0.33083635568618774,0.04815363883972168,-0.15453040599822998,-0.33094102144241333,-0.038214921951293945,-0.1773955225944519,-0.32069143652915955,-0.05104273557662964,-0.1751728653907776,-0.32070136070251465,-0.06477424502372742,-0.1722927689552307,-0.3206605315208435,0.07442092895507812,-0.12569478154182434,-0.09314209967851639,-0.08247879147529602,-0.14669716358184814,-0.045106999576091766,0.008649647235870361,-0.1167357861995697,-0.3101746439933777,-0.0464479923248291,-0.15228092670440674,-0.29694876074790955,0.1415104866027832,-0.033303648233413696,-0.020939044654369354,-0.14807450771331787,-0.05333170294761658,0.03389536589384079,0.3073817491531372,-0.01565226912498474,-0.0484766848385334,-0.29667526483535767,-0.047826290130615234,-0.04846365749835968,0.18609845638275146,-0.08980637788772583,0.19748327136039734,-0.18985986709594727,-0.10000798106193542,0.04716607555747032,0.1550787091255188,-0.11140727996826172,0.21259309351444244,-0.16199961304664612,-0.12056228518486023,0.016226377338171005,0.13470160961151123,-0.11067533493041992,0.2919013202190399,-0.14815673232078552,-0.11795052886009216,0.10786516219377518,0.14054226875305176,-0.1000438928604126,0.23230747878551483,-0.14508354663848877,-0.10558733344078064,0.0709366425871849,0.09633433818817139,0.2106676697731018,0.0006793324137106538,-0.10208800435066223,0.22243213653564453,-0.0006675443146377802,0.3183826208114624,0.20805299282073975,-0.6632623672485352,-0.24715769290924072,0.26975351572036743,-0.7401002049446106,0.17458128929138184,0.361233651638031,-0.06969821453094482,-0.04159995913505554,0.40843069553375244,-0.18748383224010468,0.10817545652389526,0.3801838755607605,-0.012169907800853252,0.0025020241737365723,0.4117908477783203,-0.1269681751728058,0.20457947254180908,0.4605141282081604,-0.18955592811107635,-0.0029423534870147705,0.4960457682609558,-0.3072824478149414
1_lie_on,0.03002685308456421,-0.26422321796417236,-0.3360617160797119,0.027080118656158447,-0.2883327156305313,-0.2728230655193329,0.03477400541305542,-0.28664031624794006,-0.2725732922554016,0.04170495271682739,-0.28466153144836426,-0.2725571095943451,-0.004786580801010132,-0.28951625525951385,-0.3001469671726227,-0.024012118577957153,-0.28873246908187866,-0.3000848889350891,-0.07769423723220825,-0.29505130648612976,-0.29987651109695435,0.012131094932556152,-0.2685719430446625,0.013815920799970627,-0.13834500312805176,-0.2685880959033966,-0.12164464592933655,0.036773681640625,-0.2346295416355133,-0.23264017701148987,-0.00964459776878357,-0.23556160926818848,-0.2721386253833771,0.033790647983551025,-0.15655183792114258,0.08482455462217331,-0.23852688074111938,-0.18677783012390137,-0.04796835035085678,0.15766876935958862,-0.10414806008338928,0.08549875020980835,-0.4094400107860565,-0.20866411924362183,-0.26144149899482727,0.18434590101242065,-0.19358927011489868,0.06417705118656158,-0.28098444640636444,-0.2792688012123108,-0.29002875089645386,0.2065650224685669,-0.22903123497962952,0.04618654400110245,-0.2660333812236786,-0.31367284059524536,-0.3318423628807068,0.18448704481124878,-0.23651710152626038,0.07899320870637894,-0.22724133729934692,-0.30042317509651184,-0.24260753393173218,0.16283315420150757,-0.22335687279701233,0.07079249620437622,-0.22511595487594604,-0.2809589058160782,-0.26567915081977844,0.003111600875854492,0.11463052034378052,0.02887813001871109,-0.18499353528022766,0.14207983016967773,-0.02837374247610569,0.17542803287506104,0.15510421991348267,-0.5869675874710083,-0.2055874466896057,0.25948745012283325,-0.8574573397636414,0.17544317245483398,0.3258171081542969,-0.08805470913648605,0.019035696983337402,0.3619956970214844,-0.24598786234855652,0.13181167840957642,0.3487330675125122,-0.041606348007917404,0.06371957063674927,0.36017686128616333,-0.1805209368467331,0.2837432622909546,0.4106898307800293,-0.1875976175069809,0.11329305171966553,0.4558669924736023,-0.32919448614120483
1_lie_on,0.18192100524902344,-0.0837867259979248,-0.15699101984500885,0.21406608819961548,-0.06583976745605469,-0.17062883079051971,0.2182210087776184,-0.05381321907043457,-0.17058897018432617,0.22352170944213867,-0.03741690516471863,-0.17057108879089355,0.20795488357543945,-0.08483994007110596,-0.13652408123016357,0.20782452821731567,-0.08606818318367004,-0.1364387422800064,0.20726454257965088,-0.08818793296813965,-0.1363527476787567,0.22800034284591675,0.026410341262817383,-0.172872856259346,0.20086753368377686,-0.05850040912628174,-0.015981152653694153,0.16922712326049805,-0.04102042317390442,-0.1542591005563736,0.161013662815094,-0.06722217798233032,-0.10701213032007217,0.15303760766983032,0.12991803884506226,-0.19893601536750793,0.10844564437866211,-0.027447879314422607,0.08462236821651459,0.2252659797668457,0.25586867332458496,-0.47247129678726196,0.05902475118637085,-0.03659859299659729,0.4115288555622101,0.3570253252983093,0.25603222846984863,-0.702933669090271,0.13260513544082642,-0.09794634580612183,0.6321064829826355,0.3818482756614685,0.26453256607055664,-0.7448354363441467,0.14865517616271973,-0.11008530855178833,0.6613451838493347,0.3863826394081116,0.24098026752471924,-0.750817596912384,0.15721452236175537,-0.10725393891334534,0.6463755965232849,0.37586987018585205,0.23285311460494995,-0.7143975496292114,0.14781665802001953,-0.09689933061599731,0.6269832253456116,-0.17336007952690125,0.20090287923812866,-0.05228852108120918,-0.18964874744415283,0.061769187450408936,0.05283080041408539,-0.24846753478050232,0.2624560594558716,-0.37431275844573975,-0.2541368007659912,-0.023061364889144897,-0.048422425985336304,-0.3406132906675339,0.23191726207733154,0.006334077566862106,-0.3345777094364166,0.0823701024055481,0.23491516709327698,-0.3445863425731659,0.21791917085647583,0.0417630635201931,-0.3353921175003052,0.12226337194442749,0.2568858563899994,-0.42839017510414124,0.19799911975860596,0.001013143570162356,-0.42110583186149597,0.09106320142745972,0.22931768000125885
1_lie_on,0.009858012199401855,-0.19332391023635864,-0.048437509685754776,0.03141617774963379,-0.20822471380233765,-0.006906800903379917,0.044366538524627686,-0.2082793116569519,-0.0067462134175002575,0.05700492858886719,-0.2076343297958374,-0.006802721414715052,-0.015941143035888672,-0.2047344148159027,-0.00660035852342844,-0.03217124938964844,-0.20215284824371338,-0.006392397917807102,-0.04469838738441467,-0.19936564564704895,-0.006017833482474089,0.08553093671798706,-0.1927286684513092,0.18918873369693756,-0.06469687819480896,-0.18073099851608276,0.19250193238258362,0.04608500003814697,-0.16785460710525513,0.022214222699403763,-0.0124739408493042,-0.16548126935958862,0.025013728067278862,0.14742982387542725,-0.10819816589355469,0.21963757276535034,-0.11123645305633545,-0.09547960758209229,0.2564883232116699,0.23799288272857666,-0.044009625911712646,-0.0203153844922781,-0.2096455693244934,-0.03777840733528137,0.1139240488409996,0.3384864926338196,-0.03813505172729492,-0.4533609449863434,-0.33080095052719116,0.019662678241729736,-0.24976187944412231,0.3987641930580139,-0.03926050662994385,-0.5352423191070557,-0.38243454694747925,0.03777724504470825,-0.3227226436138153,0.38393205404281616,-0.04931357502937317,-0.5621389746665955,-0.3708079159259796,0.03724491596221924,-0.3782634437084198,0.3576052188873291,-0.04685768485069275,-0.48237255215644836,-0.34915369749069214,0.03321188688278198,-0.28836342692375183,0.11075568199157715,0.09279680252075195,-0.0091761015355587,-0.06451854109764099,0.09006428718566895,0.010250454768538475,0.1812225580215454,0.12156254053115845,-0.7015077471733093,-0.13393950462341309,0.1054617166519165,-0.604362428188324,0.0486372709274292,0.2680037021636963,-0.27967071533203125,-0.0625033974647522,0.25846225023269653,-0.21450863778591156,0.02175956964492798,0.2756451368331909,-0.24043774604797363,-0.04269397258758545,0.26649099588394165,-0.18051964044570923,0.002123534679412842,0.3353922367095947,-0.4378863573074341,-0.022123873233795166,0.32030099630355835,-0.38588088750839233
1_lie_on,0.06396269798278809,-0.1989947259426117,-0.4567282199859619,0.08309829235076904,-0.22570723295211792,-0.4307309091091156,0.0980609655380249,-0.22496485710144043,-0.43091392517089844,0.11384540796279907,-0.2237938642501831,-0.4307975471019745,0.028980493545532227,-0.22721922397613525,-0.4563409090042114,0.0028303861618041992,-0.22747451066970825,-0.4562422037124634,-0.020436346530914307,-0.22689086198806763,-0.45621341466903687,0.1256675124168396,-0.2087590992450714,-0.21701252460479736,-0.05329793691635132,-0.21341538429260254,-0.3399360775947571,0.088642418384552,-0.1678961217403412,-0.3677899241447449,0.025851666927337646,-0.16707706451416016,-0.40039724111557007,0.10085153579711914,-0.12137192487716675,-0.026426250115036964,-0.06274294853210449,-0.1121903657913208,-0.378715842962265,0.19407951831817627,-0.06370234489440918,-0.08299753069877625,0.025650978088378906,-0.02544426918029785,-0.5653253197669983,0.2792227268218994,-0.08691665530204773,-0.3614938259124756,0.2561596632003784,-0.07853418588638306,-0.6105160713195801,0.30402863025665283,-0.09207150340080261,-0.4275067150592804,0.32281064987182617,-0.0765228271484375,-0.6773359775543213,0.2949565649032593,-0.1035165786743164,-0.42315736413002014,0.3244559168815613,-0.08829274773597717,-0.6357336640357971,0.2744680643081665,-0.09661287069320679,-0.3760867714881897,0.3024996519088745,-0.08626899123191833,-0.598759114742279,0.09404754638671875,0.18142396211624146,0.1118122860789299,-0.02040398120880127,0.19405126571655273,-0.11014896631240845,0.1553390622138977,0.28442615270614624,0.26848748326301575,0.059099555015563965,0.2473372220993042,-0.31996336579322815,0.17040127515792847,0.42218124866485596,0.42903050780296326,0.15402448177337646,0.37816905975341797,-0.22387059032917023,0.14655041694641113,0.4555155634880066,0.43751516938209534,0.15308058261871338,0.4032060503959656,-0.21630991995334625,0.2550308108329773,0.433940589427948,0.4005398750305176,0.2855343818664551,0.42584121227264404,-0.32162022590637207
1_lie_on,-0.2567020207643509,-0.10566428303718567,-0.46257588267326355,-0.2670520395040512,-0.15038901567459106,-0.42062246799468994,-0.2586906850337982,-0.16749632358551025,-0.4205693304538727,-0.2506413459777832,-0.18431973457336426,-0.42054882645606995,-0.29072022438049316,-0.09891089797019958,-0.4257871210575104,-0.30056875944137573,-0.07703536748886108,-0.42589592933654785,-0.3082551956176758,-0.05804893374443054,-0.4258124530315399,-0.22812092304229736,-0.19371706247329712,-0.20321640372276306,-0.30139192938804626,-0.013658344745635986,-0.23472720384597778,-0.2181197702884674,-0.10925590991973877,-0.38421887159347534,-0.24139142036437988,-0.04447382688522339,-0.3922564387321472,-0.12032845616340637,-0.17764180898666382,-0.07249321043491364,-0.20678797364234924,0.13369899988174438,-0.20178145170211792,-0.044715821743011475,-0.31131070852279663,-0.018820712342858315,-0.15955647826194763,0.28709715604782104,-0.4999271035194397,-0.026540607213974,-0.5008038878440857,-0.11530109494924545,-0.1368095874786377,0.3458237051963806,-0.9643827676773071,-0.024032801389694214,-0.6049382090568542,-0.1424892246723175,-0.10842463374137878,0.3904637098312378,-1.059209942817688,-0.035194605588912964,-0.5979475975036621,-0.1973990947008133,-0.10174691677093506,0.3414459824562073,-1.079440951347351,-0.034272998571395874,-0.5631847977638245,-0.1485002636909485,-0.1069556474685669,0.314974844455719,-0.9887918829917908,0.15800249576568604,-0.009769052267074585,0.03769470006227493,0.11697304248809814,0.2074567675590515,-0.03697090595960617,0.27142590284347534,-0.15221959352493286,-0.35548320412635803,0.20386117696762085,0.37272143363952637,-0.36685195565223694,0.43654829263687134,-0.06213858723640442,0.015471355989575386,0.3066278100013733,0.448744535446167,0.04004911333322525,0.45459485054016113,-0.02392357587814331,0.039006225764751434,0.3335418701171875,0.4411241412162781,0.06803558766841888,0.5079765319824219,-0.14590239524841309,-0.11426457017660141,0.3718135356903076,0.5739284753799438,-0.10407545417547226
